Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,
1.119e+01,0.16,0.16
1.120e+01,-0.24,-0.16
1.121e+01,0.16,0.16
1.122e+01,-0.16,-0.16
1.123e+01,0.16,0.16
1.124e+01,-0.24,-0.16
1.125e+01,0.16,0.24
1.126e+01,-0.16,-0.16
1.127e+01,0.16,0.16
1.128e+01,-0.16,-0.16
1.129e+01,0.16,0.16
1.130e+01,-0.16,-0.16
1.131e+01,0.16,0.16
1.132e+01,-0.24,-0.16
1.133e+01,0.16,0.16
1.134e+01,-0.24,-0.16
1.135e+01,0.16,0.16
1.136e+01,-0.16,-0.16
1.137e+01,0.16,0.16
1.138e+01,-0.24,-0.16
1.139e+01,0.16,0.16
1.140e+01,-0.24,-0.16
1.141e+01,0.16,0.16
1.142e+01,-0.24,-0.16
1.143e+01,0.16,0.24
1.144e+01,-0.16,-0.16
1.145e+01,0.16,0.16
1.146e+01,-0.24,-0.16
1.147e+01,0.16,0.16
1.148e+01,-0.16,-0.16
1.149e+01,0.16,0.16
1.150e+01,-0.24,-0.16
1.151e+01,0.16,0.16
1.152e+01,-0.16,-0.16
1.153e+01,0.16,0.16
1.154e+01,-0.16,-0.16
1.155e+01,0.16,0.16
1.156e+01,-0.16,-0.16
1.157e+01,0.16,0.16
1.158e+01,-0.16,-0.16
1.159e+01,0.08,0.16
1.160e+01,-0.16,-0.16
1.161e+01,0.16,0.16
1.162e+01,-0.24,-0.16
1.163e+01,0.16,0.16
1.164e+01,-0.24,-0.16
1.165e+01,0.16,0.16
1.166e+01,-0.16,-0.16
1.167e+01,0.16,0.16
1.168e+01,-0.16,-0.16
1.169e+01,0.16,0.16
1.170e+01,-0.16,-0.16
1.171e+01,0.16,0.24
1.172e+01,-0.24,-0.16
1.173e+01,0.16,0.16
1.174e+01,-0.24,-0.16
1.175e+01,0.16,0.16
1.176e+01,-0.16,-0.16
1.177e+01,0.16,0.16
1.178e+01,-0.24,-0.16
1.179e+01,0.16,0.16
1.180e+01,-0.16,-0.16
1.181e+01,0.16,0.16
1.182e+01,-0.24,-0.16
1.183e+01,0.16,0.24
1.184e+01,-0.24,-0.16
1.185e+01,0.16,0.16
1.186e+01,-0.16,-0.16
1.187e+01,0.16,0.16
1.188e+01,-0.24,-0.16
1.189e+01,0.16,0.16
1.190e+01,-0.24,-0.16
1.191e+01,0.16,0.16
1.192e+01,-0.24,-0.16
1.193e+01,0.08,0.16
1.194e+01,-0.24,-0.16
1.195e+01,0.16,0.16
1.196e+01,-0.16,-0.16
1.197e+01,0.16,0.16
1.198e+01,-0.16,-0.16
1.199e+01,0.16,0.16
1.200e+01,-0.24,-0.16
1.201e+01,0.16,0.16
1.202e+01,-0.24,-0.16
1.203e+01,0.16,0.16
1.204e+01,-0.16,-0.16
1.205e+01,0.16,0.16
1.206e+01,-0.24,-0.16
1.207e+01,0.16,0.16
1.208e+01,-0.16,-0.16
1.209e+01,0.16,0.16
1.210e+01,-0.16,-0.16
1.211e+01,0.16,0.16
1.212e+01,-0.16,-0.16
1.213e+01,0.16,0.24
1.214e+01,-0.24,-0.16
1.215e+01,0.16,0.16
1.216e+01,-0.24,-0.16
1.217e+01,0.16,0.24
1.218e+01,-0.24,-0.16
1.219e+01,0.16,0.24
1.220e+01,-0.24,-0.16
1.221e+01,0.16,0.16
1.222e+01,-0.16,-0.16
1.223e+01,0.16,0.24
1.224e+01,-0.24,-0.16
1.225e+01,0.16,0.16
1.226e+01,-0.24,-0.16
1.227e+01,0.16,0.16
1.228e+01,-0.24,-0.16
1.229e+01,0.08,0.24
1.230e+01,-0.24,-0.16
1.231e+01,0.16,0.16
1.232e+01,-0.24,-0.16
1.233e+01,0.16,0.16
1.234e+01,-0.16,-0.16
1.235e+01,0.16,0.16
1.236e+01,-0.24,-0.16
1.237e+01,0.08,0.16
1.238e+01,-0.24,-0.16
1.239e+01,0.16,0.16
1.240e+01,-0.24,-0.16
1.241e+01,0.16,0.16
1.242e+01,-0.24,-0.16
1.243e+01,0.16,0.16
1.244e+01,-0.24,-0.16
1.245e+01,0.16,0.16
1.246e+01,-0.24,-0.16
1.247e+01,0.16,0.16
1.248e+01,-0.16,-0.16
1.249e+01,0.16,0.16
1.250e+01,-0.24,-0.16
1.251e+01,0.16,0.24
1.252e+01,-0.24,-0.16
1.253e+01,0.16,0.24
1.254e+01,-0.24,-0.16
1.255e+01,0.16,0.16
1.256e+01,-0.16,-0.16
1.257e+01,0.08,0.16
1.258e+01,-0.16,-0.16
1.259e+01,0.16,0.16
1.260e+01,-0.24,-0.16
1.261e+01,0.16,0.16
1.262e+01,-0.16,-0.16
1.263e+01,0.16,0.16
1.264e+01,-0.24,-0.16
1.265e+01,0.08,0.16
1.266e+01,-0.16,-0.16
1.267e+01,0.16,0.16
1.268e+01,-0.24,-0.16
1.269e+01,0.16,0.16
1.270e+01,-0.16,-0.16
1.271e+01,0.16,0.16
1.272e+01,-0.16,-0.16
1.273e+01,0.16,0.24
1.274e+01,-0.16,-0.16
1.275e+01,0.16,0.16
1.276e+01,-0.16,-0.16
1.277e+01,0.16,0.16
1.278e+01,-0.24,-0.16
1.279e+01,0.16,0.16
1.280e+01,-0.24,-0.16
1.281e+01,0.16,0.16
1.282e+01,-0.24,-0.16
1.283e+01,0.16,0.24
1.284e+01,-0.24,-0.16
1.285e+01,0.08,0.16
1.286e+01,-0.16,-0.16
1.287e+01,0.16,0.16
1.288e+01,-0.16,-0.16
1.289e+01,0.16,0.16
1.290e+01,-0.16,-0.16
1.291e+01,0.16,0.16
1.292e+01,-0.16,-0.16
1.293e+01,0.16,0.16
1.294e+01,-0.24,-0.16
1.295e+01,0.16,0.16
1.296e+01,-0.16,-0.16
1.297e+01,0.16,0.16
1.298e+01,-0.16,-0.16
1.299e+01,0.16,0.16
1.300e+01,-0.24,-0.16
1.301e+01,0.16,0.16
1.302e+01,-0.16,-0.16
1.303e+01,0.16,0.16
1.304e+01,-0.24,-0.16
1.305e+01,0.16,0.16
1.306e+01,-0.16,-0.16
1.307e+01,0.16,0.16
1.308e+01,-0.24,-0.16
1.309e+01,0.16,0.16
1.310e+01,-0.16,-0.16
1.311e+01,0.16,0.16
1.312e+01,-0.24,-0.16
1.313e+01,0.16,0.24
1.314e+01,-0.16,-0.16
1.315e+01,0.16,0.16
1.316e+01,-0.24,-0.16
1.317e+01,0.16,0.16
1.318e+01,-0.16,-0.16
1.319e+01,0.16,0.16
1.320e+01,-0.16,-0.16
1.321e+01,0.16,0.24
1.322e+01,-0.24,-0.16
1.323e+01,0.16,0.16
1.324e+01,-0.16,-0.16
1.325e+01,0.16,0.16
1.326e+01,-0.16,-0.16
1.327e+01,0.16,0.24
1.328e+01,-0.24,-0.16
1.329e+01,0.16,0.16
1.330e+01,-0.24,-0.16
1.331e+01,0.16,0.16
1.332e+01,-0.24,-0.16
1.333e+01,0.16,0.16
1.334e+01,-0.24,-0.16
1.335e+01,0.16,0.16
1.336e+01,-0.16,-0.16
1.337e+01,0.16,0.16
1.338e+01,-0.16,-0.16
1.339e+01,0.16,0.16
1.340e+01,-0.16,-0.16
1.341e+01,0.16,0.16
1.342e+01,-0.16,-0.16
1.343e+01,0.16,0.24
1.344e+01,-0.24,-0.16
1.345e+01,0.16,0.16
1.346e+01,-0.24,-0.16
1.347e+01,0.16,0.16
1.348e+01,-0.16,-0.16
1.349e+01,0.16,0.16
1.350e+01,-0.24,-0.16
1.351e+01,0.16,0.16
1.352e+01,-0.24,-0.16
1.353e+01,0.16,0.16
1.354e+01,-0.16,-0.16
1.355e+01,0.16,0.16
1.356e+01,-0.16,-0.16
1.357e+01,0.16,0.24
1.358e+01,-0.24,-0.16
1.359e+01,0.16,0.16
1.360e+01,-0.16,-0.16
1.361e+01,0.08,0.16
1.362e+01,-0.16,-0.16
1.363e+01,0.16,0.16
1.364e+01,-0.16,-0.16
1.365e+01,0.16,0.16
1.366e+01,-0.16,-0.16
1.367e+01,0.16,0.16
1.368e+01,-0.24,-0.16
1.369e+01,0.16,0.16
1.370e+01,-0.16,-0.16
1.371e+01,0.16,0.16
1.372e+01,-0.24,-0.16
1.373e+01,0.16,0.16
1.374e+01,-0.16,-0.16
1.375e+01,0.16,0.16
1.376e+01,-0.16,-0.16
1.377e+01,0.16,0.16
1.378e+01,-0.24,-0.16
1.379e+01,0.08,0.16
1.380e+01,-0.24,-0.16
1.381e+01,0.16,0.16
1.382e+01,-0.24,-0.16
1.383e+01,0.16,0.16
1.384e+01,-0.24,-0.16
1.385e+01,0.16,0.16
1.386e+01,-0.16,-0.16
1.387e+01,0.16,0.24
1.388e+01,-0.24,-0.16
1.389e+01,0.16,0.16
1.390e+01,-0.16,-0.16
1.391e+01,0.16,0.16
1.392e+01,-0.24,-0.16
1.393e+01,0.16,0.16
1.394e+01,-0.24,-0.16
1.395e+01,0.16,0.16
1.396e+01,-0.16,-0.16
1.397e+01,0.16,0.16
1.398e+01,-0.24,-0.16
1.399e+01,0.16,0.16
1.400e+01,-0.24,-0.16
1.401e+01,0.16,0.16
1.402e+01,-0.16,-0.16
1.403e+01,0.16,0.16
1.404e+01,-0.24,-0.16
1.405e+01,0.16,0.16
1.406e+01,-0.24,-0.16
1.407e+01,0.16,0.16
1.408e+01,-0.24,-0.16
1.409e+01,0.16,0.16
1.410e+01,-0.24,-0.16
1.411e+01,0.16,0.16
1.412e+01,-0.16,-0.16
1.413e+01,0.16,0.16
1.414e+01,-0.16,-0.16
1.415e+01,0.16,0.16
1.416e+01,-0.24,-0.16
1.417e+01,0.16,0.16
1.418e+01,-0.16,-0.16
1.419e+01,0.16,0.16
1.420e+01,-0.24,-0.16
1.421e+01,0.16,0.16
1.422e+01,-0.24,-0.16
1.423e+01,0.16,0.16
1.424e+01,-0.24,-0.16
1.425e+01,0.16,0.16
1.426e+01,-0.16,-0.16
1.427e+01,0.16,0.16
1.428e+01,-0.24,-0.16
1.429e+01,0.16,0.16
1.430e+01,-0.24,-0.16
1.431e+01,0.08,0.24
1.432e+01,-0.24,-0.16
1.433e+01,0.16,0.16
1.434e+01,-0.24,-0.16
1.435e+01,0.16,0.16
1.436e+01,-0.24,-0.16
1.437e+01,0.16,0.16
1.438e+01,-0.16,-0.16
1.439e+01,0.16,0.16
1.440e+01,-0.24,-0.16
1.441e+01,0.16,0.16
1.442e+01,-0.16,-0.16
1.443e+01,0.16,0.24
1.444e+01,-0.24,-0.16
1.445e+01,0.16,0.16
1.446e+01,-0.24,-0.16
1.447e+01,0.16,0.24
1.448e+01,-0.16,-0.16
1.449e+01,0.16,0.16
1.450e+01,-0.16,-0.16
1.451e+01,0.08,0.16
1.452e+01,-0.24,-0.16
1.453e+01,0.16,0.16
1.454e+01,-0.24,-0.16
1.455e+01,0.16,0.16
1.456e+01,-0.24,-0.16
1.457e+01,0.16,0.16
1.458e+01,-0.24,-0.16
1.459e+01,0.16,0.16
1.460e+01,-0.24,-0.16
1.461e+01,0.16,0.16
1.462e+01,-0.24,-0.16
1.463e+01,0.16,0.24
1.464e+01,-0.24,-0.16
1.465e+01,0.16,0.24
1.466e+01,-0.24,-0.16
1.467e+01,0.16,0.24
1.468e+01,-0.24,-0.16
1.469e+01,0.16,0.16
1.470e+01,-0.24,-0.16
1.471e+01,0.16,0.16
1.472e+01,-0.16,-0.16
1.473e+01,0.16,0.16
1.474e+01,-0.24,-0.16
1.475e+01,0.16,0.16
1.476e+01,-0.24,-0.16
1.477e+01,0.16,0.16
1.478e+01,-0.16,-0.16
1.479e+01,0.08,0.16
1.480e+01,-0.24,-0.16
1.481e+01,0.16,0.16
1.482e+01,-0.24,-0.16
1.483e+01,0.16,0.16
1.484e+01,-0.16,-0.16
1.485e+01,0.16,0.16
1.486e+01,-0.16,-0.16
1.487e+01,0.16,0.16
1.488e+01,-0.24,-0.16
1.489e+01,0.16,0.16
1.490e+01,-0.24,-0.16
1.491e+01,0.16,0.16
1.492e+01,-0.16,-0.16
1.493e+01,0.16,0.16
1.494e+01,-0.16,-0.16
1.495e+01,0.16,0.24
1.496e+01,-0.24,-0.16
1.497e+01,0.16,0.16
1.498e+01,-0.16,-0.16
1.499e+01,0.16,0.16
1.500e+01,-0.16,-0.16
1.501e+01,0.16,0.16
1.502e+01,-0.24,-0.16
1.503e+01,0.16,0.16
1.504e+01,-0.24,-0.16
1.505e+01,0.16,0.16
1.506e+01,-0.16,-0.16
1.507e+01,0.16,0.16
1.508e+01,-0.24,-0.16
1.509e+01,0.16,0.16
1.510e+01,-0.16,-0.16
1.511e+01,0.16,0.16
1.512e+01,-0.24,-0.16
1.513e+01,0.16,0.16
1.514e+01,-0.24,-0.16
1.515e+01,0.16,0.16
1.516e+01,-0.24,-0.16
1.517e+01,0.16,0.16
1.518e+01,-0.24,-0.16
1.519e+01,0.16,0.16
1.520e+01,-0.24,-0.16
1.521e+01,0.16,0.24
1.522e+01,-0.16,-0.16
1.523e+01,0.16,0.16
1.524e+01,-0.16,-0.16
1.525e+01,0.16,0.24
1.526e+01,-0.24,-0.16
1.527e+01,0.16,0.16
1.528e+01,-0.16,-0.16
1.529e+01,0.16,0.24
1.530e+01,-0.16,-0.16
1.531e+01,0.16,0.16
1.532e+01,-0.16,-0.16
1.533e+01,0.16,0.16
1.534e+01,-0.16,-0.16
1.535e+01,0.16,0.24
1.536e+01,-0.16,-0.16
1.537e+01,0.16,0.16
1.538e+01,-0.24,-0.16
1.539e+01,0.16,0.16
1.540e+01,-0.24,-0.16
1.541e+01,0.16,0.16
1.542e+01,-0.16,-0.16
1.543e+01,0.16,0.16
1.544e+01,-0.16,-0.16
1.545e+01,0.16,0.16
1.546e+01,-0.16,-0.16
1.547e+01,0.16,0.16
1.548e+01,-0.16,-0.16
1.549e+01,0.16,0.16
1.550e+01,-0.24,-0.16
1.551e+01,0.16,0.16
1.552e+01,-0.16,-0.16
1.553e+01,0.16,0.16
1.554e+01,-0.16,-0.16
1.555e+01,0.16,0.16
1.556e+01,-0.24,-0.16
1.557e+01,0.16,0.16
1.558e+01,-0.24,-0.16
1.559e+01,0.16,0.16
1.560e+01,-0.16,-0.16
1.561e+01,0.16,0.16
1.562e+01,-0.24,-0.16
1.563e+01,0.16,0.16
1.564e+01,-0.24,-0.16
1.565e+01,0.16,0.16
1.566e+01,-0.24,-0.16
1.567e+01,0.16,0.16
1.568e+01,-0.16,-0.16
1.569e+01,0.16,0.16
1.570e+01,-0.24,-0.16
1.571e+01,0.16,0.16
1.572e+01,-0.16,-0.16
1.573e+01,0.16,0.16
1.574e+01,-0.24,-0.16
1.575e+01,0.16,0.16
1.576e+01,-0.16,-0.16
1.577e+01,0.16,0.16
1.578e+01,-0.24,-0.16
1.579e+01,0.16,0.24
1.580e+01,-0.24,-0.16
1.581e+01,0.16,0.16
1.582e+01,-0.24,-0.16
1.583e+01,0.16,0.24
1.584e+01,-0.24,-0.16
1.585e+01,0.16,0.16
1.586e+01,-0.16,-0.16
1.587e+01,0.16,0.16
1.588e+01,-0.24,-0.16
1.589e+01,0.16,0.16
1.590e+01,-0.24,-0.16
1.591e+01,0.16,0.16
1.592e+01,-0.16,-0.16
1.593e+01,0.16,0.16
1.594e+01,-0.16,-0.16
1.595e+01,0.16,0.24
1.596e+01,-0.16,-0.16
1.597e+01,0.16,0.16
1.598e+01,-0.16,-0.16
1.599e+01,0.16,0.24
1.600e+01,-0.24,-0.16
1.601e+01,0.16,0.16
1.602e+01,-0.24,-0.16
1.603e+01,0.16,0.16
1.604e+01,-0.24,-0.16
1.605e+01,0.16,0.16
1.606e+01,-0.16,-0.16
1.607e+01,0.16,0.24
1.608e+01,-0.16,-0.16
1.609e+01,0.08,0.16
1.610e+01,-0.24,-0.16
1.611e+01,0.16,0.16
1.612e+01,-0.24,-0.16
1.613e+01,0.16,0.16
1.614e+01,-0.24,-0.16
1.615e+01,0.16,0.24
1.616e+01,-0.24,-0.16
1.617e+01,0.16,0.16
1.618e+01,-0.24,-0.16
1.619e+01,0.16,0.16
1.620e+01,-0.16,-0.16
1.621e+01,0.16,0.16
1.622e+01,-0.16,-0.16
1.623e+01,0.16,0.16
1.624e+01,-0.24,-0.16
1.625e+01,0.16,0.16
1.626e+01,-0.24,-0.16
1.627e+01,0.16,0.16
1.628e+01,-0.16,-0.16
1.629e+01,0.16,0.24
1.630e+01,-0.16,-0.16
1.631e+01,0.08,0.16
1.632e+01,-0.24,-0.16
1.633e+01,0.16,0.24
1.634e+01,-0.16,-0.16
1.635e+01,0.16,0.16
1.636e+01,-0.24,-0.16
1.637e+01,0.08,0.16
1.638e+01,-0.24,-0.16
1.639e+01,0.16,0.16
1.640e+01,-0.24,-0.16
1.641e+01,0.16,0.16
1.642e+01,-0.24,-0.16
1.643e+01,0.16,0.16
1.644e+01,-0.16,-0.16
1.645e+01,0.16,0.16
1.646e+01,-0.16,-0.16
1.647e+01,0.08,0.16
1.648e+01,-0.16,-0.16
1.649e+01,0.16,0.16
1.650e+01,-0.24,-0.16
1.651e+01,0.16,0.16
1.652e+01,-0.24,-0.16
1.653e+01,0.16,0.16
1.654e+01,-0.16,-0.16
1.655e+01,0.16,0.16
1.656e+01,-0.24,-0.16
1.657e+01,0.16,0.16
1.658e+01,-0.24,-0.16
1.659e+01,0.16,0.16
1.660e+01,-0.16,-0.16
1.661e+01,0.08,0.24
1.662e+01,-0.24,-0.16
1.663e+01,0.16,0.16
1.664e+01,-0.16,-0.16
1.665e+01,0.16,0.16
1.666e+01,-0.24,-0.16
1.667e+01,0.16,0.24
1.668e+01,-0.24,-0.16
1.669e+01,0.16,0.16
1.670e+01,-0.16,-0.16
1.671e+01,0.16,0.16
1.672e+01,-0.24,-0.16
1.673e+01,0.16,0.16
1.674e+01,-0.24,-0.16
1.675e+01,0.16,0.16
1.676e+01,-0.24,-0.16
1.677e+01,0.16,0.16
1.678e+01,-0.16,-0.16
1.679e+01,0.16,0.16
1.680e+01,-0.16,-0.16
1.681e+01,0.16,0.24
1.682e+01,-0.24,-0.16
1.683e+01,0.16,0.16
1.684e+01,-0.24,-0.16
1.685e+01,0.16,0.16
1.686e+01,-0.16,-0.16
1.687e+01,0.16,0.16
1.688e+01,-0.16,-0.16
1.689e+01,0.16,0.16
1.690e+01,-0.24,-0.16
1.691e+01,0.16,0.16
1.692e+01,-0.16,-0.16
1.693e+01,0.16,0.16
1.694e+01,-0.16,-0.16
1.695e+01,0.16,0.16
1.696e+01,-0.24,-0.16
1.697e+01,0.16,0.16
1.698e+01,-0.16,-0.16
1.699e+01,0.16,0.16
1.700e+01,-0.24,-0.16
1.701e+01,0.16,0.16
1.702e+01,-0.24,-0.16
1.703e+01,0.16,0.16
1.704e+01,-0.16,-0.16
1.705e+01,0.16,0.16
1.706e+01,-0.24,-0.16
1.707e+01,0.16,0.16
1.708e+01,-0.24,-0.16
1.709e+01,0.16,0.16
1.710e+01,-0.24,-0.16
1.711e+01,0.16,0.16
1.712e+01,-0.24,-0.16
1.713e+01,0.16,0.16
1.714e+01,-0.24,-0.16
1.715e+01,0.16,0.16
1.716e+01,-0.24,-0.16
1.717e+01,0.16,0.16
1.718e+01,-0.24,-0.16
1.719e+01,0.16,0.16
1.720e+01,-0.16,-0.16
1.721e+01,0.16,0.24
1.722e+01,-0.24,-0.16
1.723e+01,0.16,0.16
1.724e+01,-0.24,-0.16
1.725e+01,0.16,0.16
1.726e+01,-0.24,-0.16
1.727e+01,0.16,0.16
1.728e+01,-0.16,-0.16
1.729e+01,0.16,0.16
1.730e+01,-0.24,-0.16
1.731e+01,0.16,0.16
1.732e+01,-0.24,-0.16
1.733e+01,0.16,0.16
1.734e+01,-0.24,-0.16
1.735e+01,0.16,0.16
1.736e+01,-0.24,-0.16
1.737e+01,0.16,0.16
1.738e+01,-0.16,-0.16
1.739e+01,0.16,0.16
1.740e+01,-0.24,-0.16
1.741e+01,0.16,0.16
1.742e+01,-0.16,-0.16
1.743e+01,0.16,0.16
1.744e+01,-0.16,-0.16
1.745e+01,0.16,0.16
1.746e+01,-0.16,-0.16
1.747e+01,0.16,0.16
1.748e+01,-0.24,-0.16
1.749e+01,0.16,0.24
1.750e+01,-0.16,-0.16
1.751e+01,0.16,0.24
1.752e+01,-0.24,-0.16
1.753e+01,0.16,0.24
1.754e+01,-0.24,-0.16
1.755e+01,0.16,0.16
1.756e+01,-0.24,-0.16
1.757e+01,0.16,0.16
1.758e+01,-0.24,-0.16
1.759e+01,0.16,0.16
1.760e+01,-0.16,-0.16
1.761e+01,0.16,0.16
1.762e+01,-0.24,-0.16
1.763e+01,0.16,0.16
1.764e+01,-0.24,-0.16
1.765e+01,0.16,0.16
1.766e+01,-0.16,-0.16
1.767e+01,0.16,0.24
1.768e+01,-0.16,-0.16
1.769e+01,0.16,0.16
1.770e+01,-0.24,-0.16
1.771e+01,0.16,0.16
1.772e+01,-0.16,-0.16
1.773e+01,0.16,0.16
1.774e+01,-0.16,-0.16
1.775e+01,0.16,0.16
1.776e+01,-0.16,-0.16
1.777e+01,0.16,0.16
1.778e+01,-0.16,-0.16
1.779e+01,0.16,0.16
1.780e+01,-0.24,-0.16
1.781e+01,0.16,0.16
1.782e+01,-0.24,-0.16
1.783e+01,0.16,0.16
1.784e+01,-0.16,-0.16
1.785e+01,0.08,0.16
1.786e+01,-0.24,-0.16
1.787e+01,0.16,0.16
1.788e+01,-0.24,-0.16
1.789e+01,0.16,0.24
1.790e+01,-0.24,-0.16
1.791e+01,0.16,0.16
1.792e+01,-0.16,-0.16
1.793e+01,0.16,0.16
1.794e+01,-0.24,-0.16
1.795e+01,0.16,0.16
1.796e+01,-0.16,-0.16
1.797e+01,0.16,0.24
1.798e+01,-0.24,-0.16
1.799e+01,0.08,0.16
1.800e+01,-0.24,-0.16
1.801e+01,0.16,0.16
1.802e+01,-0.24,-0.16
1.803e+01,0.16,0.16
1.804e+01,-0.16,-0.16
1.805e+01,0.16,0.16
1.806e+01,-0.24,-0.16
1.807e+01,0.16,0.24
1.808e+01,-0.24,-0.16
1.809e+01,0.08,0.24
1.810e+01,-0.24,-0.16
1.811e+01,0.16,0.24
1.812e+01,-0.16,-0.16
1.813e+01,0.16,0.16
1.814e+01,-0.24,-0.16
1.815e+01,0.08,0.16
1.816e+01,-0.24,-0.16
1.817e+01,0.16,0.16
1.818e+01,-0.16,-0.16
1.819e+01,0.16,0.24
1.820e+01,-0.16,-0.16
1.821e+01,0.16,0.16
1.822e+01,-0.16,-0.16
1.823e+01,0.16,0.16
1.824e+01,-0.16,-0.16
1.825e+01,0.16,0.16
1.826e+01,-0.16,-0.16
1.827e+01,0.08,0.16
1.828e+01,-0.24,-0.16
1.829e+01,0.16,0.16
1.830e+01,-0.24,-0.16
1.831e+01,0.08,0.16
1.832e+01,-0.16,-0.16
1.833e+01,0.16,0.16
1.834e+01,-0.16,-0.16
1.835e+01,0.16,0.24
1.836e+01,-0.24,-0.16
1.837e+01,0.16,0.16
1.838e+01,-0.24,-0.16
1.839e+01,0.16,0.16
1.840e+01,-0.24,-0.16
1.841e+01,0.16,0.16
1.842e+01,-0.24,-0.16
1.843e+01,0.16,0.16
1.844e+01,-0.16,-0.16
1.845e+01,0.16,0.16
1.846e+01,-0.24,-0.16
1.847e+01,0.16,0.16
1.848e+01,-0.16,-0.16
1.849e+01,0.16,0.16
1.850e+01,-0.24,-0.16
1.851e+01,0.16,0.16
1.852e+01,-0.24,-0.16
1.853e+01,0.16,0.16
1.854e+01,-0.24,-0.16
1.855e+01,0.16,0.24
1.856e+01,-0.16,-0.16
1.857e+01,0.16,0.16
1.858e+01,-0.16,-0.16
1.859e+01,0.16,0.16
1.860e+01,-0.24,-0.16
1.861e+01,0.16,0.16
1.862e+01,-0.24,-0.16
1.863e+01,0.16,0.16
1.864e+01,-0.24,-0.16
1.865e+01,0.16,0.16
1.866e+01,-0.16,-0.16
1.867e+01,0.16,0.24
1.868e+01,-0.16,-0.16
1.869e+01,0.16,0.16
1.870e+01,-0.24,-0.16
1.871e+01,0.16,0.16
1.872e+01,-0.24,-0.16
1.873e+01,0.16,0.16
1.874e+01,-0.16,-0.16
1.875e+01,0.16,0.16
1.876e+01,-0.24,-0.16
1.877e+01,0.16,0.16
1.878e+01,-0.24,-0.16
1.879e+01,0.16,0.16
1.880e+01,-0.24,-0.16
1.881e+01,0.08,0.24
1.882e+01,-0.24,-0.16
1.883e+01,0.16,0.16
1.884e+01,-0.24,-0.16
1.885e+01,0.16,0.16
1.886e+01,-0.24,-0.16
1.887e+01,0.08,0.16
1.888e+01,-0.24,-0.16
1.889e+01,0.16,0.16
1.890e+01,-0.16,-0.16
1.891e+01,0.16,0.16
1.892e+01,-0.24,-0.16
1.893e+01,0.16,0.16
1.894e+01,-0.24,-0.16
1.895e+01,0.16,0.16
1.896e+01,-0.24,-0.16
1.897e+01,0.16,0.16
1.898e+01,-0.24,-0.16
1.899e+01,0.16,0.16
1.900e+01,-0.16,-0.16
1.901e+01,0.16,0.16
1.902e+01,-0.16,-0.16
1.903e+01,0.16,0.16
1.904e+01,-0.16,-0.16
1.905e+01,0.16,0.16
1.906e+01,-0.16,-0.16
1.907e+01,0.16,0.16
1.908e+01,-0.16,-0.16
1.909e+01,0.16,0.16
1.910e+01,-0.16,-0.16
1.911e+01,0.16,0.16
1.912e+01,-0.16,-0.16
1.913e+01,0.16,0.24
1.914e+01,-0.16,-0.16
1.915e+01,0.16,0.16
1.916e+01,-0.24,-0.16
1.917e+01,0.16,0.24
1.918e+01,-0.24,-0.16
1.919e+01,0.16,0.16
1.920e+01,-0.16,-0.16
1.921e+01,0.16,0.24
1.922e+01,-0.16,-0.16
1.923e+01,0.16,0.16
1.924e+01,-0.24,-0.16
1.925e+01,0.16,0.16
1.926e+01,-0.16,-0.16
1.927e+01,0.16,0.16
1.928e+01,-0.24,-0.16
1.929e+01,0.16,0.16
1.930e+01,-0.24,-0.16
1.931e+01,0.16,0.16
1.932e+01,-0.16,-0.16
1.933e+01,0.16,0.16
1.934e+01,-0.24,-0.16
1.935e+01,0.08,0.16
1.936e+01,-0.24,-0.16
1.937e+01,0.16,0.16
1.938e+01,-0.16,-0.16
1.939e+01,0.16,0.16
1.940e+01,-0.24,-0.16
1.941e+01,0.16,0.16
1.942e+01,-0.24,-0.16
1.943e+01,0.16,0.16
1.944e+01,-0.16,-0.16
1.945e+01,0.16,0.16
1.946e+01,-0.24,-0.16
1.947e+01,0.16,0.16
1.948e+01,-0.24,-0.16
1.949e+01,0.16,0.16
1.950e+01,-0.24,-0.16
1.951e+01,0.16,0.16
1.952e+01,-0.24,-0.16
1.953e+01,0.16,0.16
1.954e+01,-0.24,-0.16
1.955e+01,0.16,0.16
1.956e+01,-0.16,-0.16
1.957e+01,0.16,0.16
1.958e+01,-0.16,-0.16
1.959e+01,0.08,0.16
1.960e+01,-0.16,-0.16
1.961e+01,0.16,0.16
1.962e+01,-0.24,-0.16
1.963e+01,0.16,0.16
1.964e+01,-0.24,-0.16
1.965e+01,0.16,0.16
1.966e+01,-0.24,-0.16
1.967e+01,0.16,0.16
1.968e+01,-0.16,-0.16
1.969e+01,0.16,0.16
1.970e+01,-0.24,-0.16
1.971e+01,0.16,0.16
1.972e+01,-0.24,-0.16
1.973e+01,0.16,0.16
1.974e+01,-0.24,-0.16
1.975e+01,0.16,0.16
1.976e+01,-0.24,-0.16
1.977e+01,0.16,0.16
1.978e+01,-0.16,-0.16
1.979e+01,0.08,0.16
1.980e+01,-0.24,-0.16
1.981e+01,0.16,0.16
1.982e+01,-0.24,-0.16
1.983e+01,0.16,0.16
1.984e+01,-0.16,-0.16
1.985e+01,0.16,0.16
1.986e+01,-0.24,-0.16
1.987e+01,0.16,0.16
1.988e+01,-0.24,-0.16
1.989e+01,0.16,0.16
1.990e+01,-0.16,-0.16
